ID,X12,X13,X14,X19,X20,X22,X27,X31,X35,X37,X43,X45,X46,X49,X50,X51,X58,X64,X68,X70,X71,X80,X81,X84,X85,X96,X98,X100,X101,X103,X114,X115,X116,X118,X119,X127,X129,X132,X133,X137,X139,X142,X144,X150,X151,X154,X155,X156,X157,X158,X161,X163,X164,X168,X171,X177,X178,X180,X181,X182,X186,X187,X189,X191,X194,X201,X202,X208,X209,X215,X218,X219,X220,X223,X224,X225,X234,X238,X241,X244,X246,X247,X250,X251,X256,X261,X265,X273,X275,X283,X285,X286,X294,X300,X304,X311,X313,X314,X316,X321,X324,X327,X329,X331,X334,X336,X337,X343,X348,X350,X351,X352,X354,X355,X356,X358,X360,X362,X363,X367,X368,X374,X375,X376,X377,parts,X0_ak,X0_ay,X0_f,X0_o,X0_t,X0_x,X0_y,X0_z,X1_aa,X1_b,X1_l,X1_r,X1_s,X1_v,X2_ae,X2_ai,X2_ak,X2_as,X2_m,X3_a,X3_c,X3_d,X3_f,X3_g,X5_d,X5_n,X5_q,X5_r,X5_s,X5_v,X5_w,X6_d,X6_g,X6_i,X6_j,X6_l,X8_e,X8_f,X8_i,X8_j,X8_n,X8_r,X8_s,pca_1,ica_1,pca_2,ica_2,pca_3,ica_3,pca_4,ica_4,pca_5,ica_5,pca_6,ica_6,pca_7,ica_7,pca_8,ica_8,pca_9,ica_9,pca_10,ica_10,pca_11,ica_11,pca_12,ica_12
7327,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.38243002933745024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0983357390558655,-0.01107352691267005,-0.14750370825872688,0.009906681418073307,-2.2048677243932793,-0.011734616798867168,-0.3329513382439159,-0.015502505688751693,-1.2207191766370893,-0.012875108704911407,0.828592244629491,-0.010665895169620092,-0.8056107582013684,-0.018320564556789317,0.40645885981471525,0.017286519727917952,-1.0324991188767858,-0.009602907423831157,0.2964852543845359,0.00854510360110801,-0.29286835776080195,-0.005496384090024394,0.21570032405640727,-0.010884717185359546
7329,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.8963251505702156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9877946909839408,0.007111390969245043,2.794730576536985,0.014070579295767096,0.09286884200445958,-0.006583415924314522,-0.8436947741532964,-0.013925938259608603,-1.7851802105117596,-0.01420965943410488,0.2886900166024049,-0.032737660203563536,0.21813593865373873,0.018845013809001544,1.6355289495674945,-0.013691408606155078,-0.14477201429344752,-0.01017872524461474,-0.151769273294961,-0.0032840992909293925,0.2603825941065265,-0.01205209634959279,-0.06425450645575846,-0.00190662347972937
7331,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.3884126525116977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8445510447475526,0.0034663066942703033,-1.22705348910636,-0.017817797748412568,2.6149081052861685,0.015974768643341127,1.2443147170643658,0.020485304607633054,0.5313678141396795,0.02077600972598244,-0.09734044467260414,-0.010321652215714747,1.3106495450824474,-0.00229175566585815,0.7278000500901908,-0.018002341335111985,0.42679699171018903,-0.007917627352716594,0.1926491756908842,-0.00033029330581039866,0.08797551633776793,0.006432072223074596,0.28118864443053904,-0.0019371154257649976
7332,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.8963251505702156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8702345657630026,0.004044808879958228,-0.5581875501847756,-0.021848812842607285,-0.6966943391636226,-0.022805769885535596,-1.1889124846760284,-0.017043882845378864,0.005097669688087969,-0.013323678501266414,0.7293639967291147,0.0021777906748557383,-1.0875603403827714,-0.014699807373497674,-0.0015527571800604465,0.01326394787335052,-1.1435962047902288,0.0074658013896633955,-1.5274073827935482,-0.01076668464368084,0.3325424518388738,-0.013559075536525456,0.07615344650643029,-0.015099269697303491
7333,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,-0.13146509189531505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9387699140020473,-0.01232654165119545,0.7482259689828819,0.018462327855861438,1.308900944031439,0.024414190717673097,-1.341751988961493,-0.017632324527103733,-0.5747936959325686,0.021412774073232443,0.3393498940791678,-0.006673230694503695,1.217509329101428,0.018192729999028292,0.07757044483356565,-0.014209724389250973,0.45283413577576,-0.010892450425126168,1.602376066896351,0.010007808672143008,-0.8220664743104336,0.0013142596762440034,0.08160685169901034,0.00355225423817459
7335,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.1254824687210676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08330601836067308,0.020430396795499295,0.7288087279599929,0.00817603160468071,-1.1736559521971157,0.013807399128424826,-1.6543840644519232,-0.014168512972887255,3.8313109140649044,0.0028584872451901723,1.3020705950566072,0.009199804417105615,-1.6013721928683957,-0.004590581315166746,0.2941725928093662,0.008392203797670594,1.2255762921678273,0.05992148498705632,-0.010404336328629037,0.0033912620269010664,-0.11780795938780088,0.013444182461782642,-0.10981720299810849,-0.019121374120924232
7336,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.38243002933745024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5179008610041488,-0.01148284980561244,-0.8974247845652807,0.01683076436746769,-2.1020242989513096,-0.007572599854882938,-0.5992943688284139,-0.022196330858032347,-0.35544489079521324,0.017858986263646577,1.9365814381262234,-0.0009510720418609935,0.2879660650424605,-0.014031678359632217,-0.2137946870327168,0.017200033608539004,-0.5369232949092098,-0.00847684047548476,0.6961957560970944,0.016046228437575562,-1.1562758524849481,0.006324421788718803,0.24390071281872816,-0.01870871488283436
7340,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.8963251505702156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2980223159075965,-0.0003628542760846683,2.409712984910408,0.015369800221639706,0.7426162392301663,0.02261036159876266,-1.4603773033647824,-0.012117234599576109,0.025857614218970308,-0.016204748043034713,-0.2826112119630928,-0.0167278747081018,0.3900172182137833,0.013407306663242741,1.2206790515895547,-0.01653438308225537,-0.4012634639062745,-0.002018955111614238,0.9417327864509253,-0.021337826603965878,0.8521779065162968,-0.002656982522919009,-0.5418326468129486,-0.006347036311246642
7343,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.3884126525116977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37580250910820545,0.0072829665639700366,-1.7052878094181305,0.017586865918594402,-2.4304230195714687,-0.008609910893407657,-0.7210194183379155,-0.013603834726811113,-1.2293575734659292,0.023452749950293693,1.5316338110416243,-0.020201741778734312,0.22369404854159636,-0.01380881378929228,0.8505759243523396,0.022285886065848446,0.7167345563724661,-0.004032207256903289,0.153330115816504,0.019543113154810953,-0.9226807325380624,-0.008243028721707095,0.4046198670683277,-0.0030720764245351505
7346,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.3884126525116977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35404907335628527,0.01068798823311296,-1.7752152051934378,0.016858394412368922,-2.497109680156417,-0.010081006494249811,-0.7743494510359583,-0.014781063042828627,-1.329888058869807,0.02516963333661889,1.6519365721883783,-0.02102847993142257,0.11004150186913905,-0.012929829902010529,0.8040598959586971,0.024536611618108956,0.9896307770929825,-0.0019992272485919284,0.03826214149577175,0.02252918604141713,-0.9618156539666957,-0.008307479770866946,0.45691631676323136,-0.00021067276323563942
7348,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,2.5664842945767026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53104612797301,-0.029972274203045945,2.20717731479845,-0.015684838318911164,-0.6168090743562706,-0.011519865905531954,1.491996423547447,0.0115255900604888,-0.03895496641916912,-0.008203432814125835,0.2507875707536956,-0.016720665668924786,0.6414388104050578,0.0002552600737268058,-0.2282097386712363,0.012984969060275265,-1.0624822432184853,-0.006919082158996138,0.10417804514648146,-0.0010487116177012445,0.033886556723715655,0.02208299786943054,0.926431486605603,-0.016777717379010997
7351,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.0029913115871237194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.053141270028913994,0.005658639174634881,-0.705891642766848,0.012139171674075274,-1.8237473660209027,0.0019470497255613028,-1.2520603195587259,0.0073406719199108714,1.029931821875774,0.007900889757183966,-0.7250755418114906,0.002984433569761785,2.095947753951912,-0.0016031549889970731,0.13527820834146423,0.008825681653748989,-0.511888186788433,-0.0029670618127588195,-0.36959153803106554,-0.058373611164213725,1.6174963465887935,-0.0028027595873137217,-0.8532896483291347,-0.004387468556856929
7352,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.3884126525116977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.366939741338511,0.0020509178736521573,-0.7677635775057932,0.018878578209622673,-0.9504806380539689,-0.019390260314817553,2.8314195567501104,0.018721673850553882,1.0770422452551494,0.021581120750684298,0.9268018503501253,0.019592825798411366,1.1267123751336148,-0.0036769062808603074,-0.839658606848741,-0.01180474092061887,-0.024956934240568076,-0.007710114402126622,0.04656512979345189,0.010912433265734597,-0.798255298913789,0.026547970370698816,-0.12172690303016938,-0.009039412992450703
7354,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.516886432819889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264472007074654,0.011310034363807885,-0.6953056727428836,0.02104202980837377,-1.1326393787843776,-0.015388625043187582,2.6090964212737435,0.020536906377631968,1.0407548309275854,0.015521321160071001,0.7295748074891057,0.02003088674281164,1.4546977456519221,-0.002239421210089807,-0.6792283267487361,-0.009647331496590519,-0.10325731994935042,-0.013194440557831382,-0.0609929367103192,-0.006528796783568169,-0.07055293397743827,0.02564630484302958,-0.7212451598511921,-0.009157336326677387
7359,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.0029913115871237194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8471669921198646,0.004719039302523119,-2.1209355482122176,-0.01606476365570165,0.29445206249548,0.01618765456166645,-1.0202242462742568,-0.020395578163409277,-0.33429019865998283,0.015413821606683782,1.6811269770255561,-0.007126323298832099,0.3321729379021597,-0.020087417224375435,-0.4202646162264039,0.019550152090694196,0.2797068794113461,-0.009336104003272953,0.6646596312176895,-0.006479701422660309,0.749682275335504,0.014649553870351734,0.20405992072655435,0.0030680459998683783
7361,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0.6393775899538329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3297637423002286,-0.07752733968565301,1.3186932025976437,0.008125093320973525,-0.9661645328102841,0.008313826086487638,-0.9815009154941771,0.0047113692495591155,0.0664268877598755,-0.002568835296917335,-2.5998859490032604,0.005836329920250952,0.40139313640520946,0.004713991942655518,-0.9745612914688603,0.005897371358459345,-1.6950399260318525,0.003398812970438889,1.5967792204644715,0.006342535708493173,-1.3976716170576715,-0.01293580870997885,1.4182121660700608,-0.0004599092399099278
7362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.9300980162099937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09977579831264205,0.0005967374755029879,-3.4605448967617938,-0.018064997180305735,1.9378803222886847,0.011709662431864273,-0.3835581802217654,-0.008178701646968668,0.1461951476160266,0.01980089905200453,0.2594899066577486,0.020438633086644665,-0.016888745495880212,-0.016726244848757833,-1.0831947366049535,-0.005789014116603282,0.12943000109207664,-0.0063194983070538465,0.2703733381079559,0.0038738750185580745,-0.028566118874438814,-0.0005560845214032683,0.14434392966178047,0.013605689678451304
7365,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.25993887220350637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5510278108960054,-0.006054038782856795,1.4531046109120862,0.013469237955913578,0.7335431579933172,0.01627936489927525,-0.5841798573926317,-0.01624458523052571,-1.2772412775268582,-0.011218602164553402,-0.49368574150227246,-0.002409081710072817,-0.669853467812966,0.014117986218356696,-0.9390569188971294,-0.008567082315022718,0.989315158390998,-0.0010737506843701418,1.412803860285993,0.008060608150194288,0.6348006473623963,0.011657714732914758,0.33698558444938426,0.03959705208682646
7367,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,-0.516886432819889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0501500236907737,-0.0071032912838562565,-2.334476549899069,-0.02103478497972678,2.1593993479344102,0.01485370780723931,-0.519238763994261,-0.013856310832817222,0.018896745651916538,0.021581969470454508,1.232685512182547,-0.01907989212077092,0.4247408256507939,-0.02440400396597461,0.6174966415990798,-0.013190474209789593,-0.14710641835314045,-0.0035661111842068315,0.6911841694428906,0.002755648330031825,0.3255538211186111,0.006537204046924607,1.1349111939488175,0.001851663818460142
7371,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.6393775899538329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.137209740953002,0.008144773828128829,2.5466281167590235,0.013977193075312267,0.05714435507979349,-0.007046064205262571,-1.1712429416037562,-0.01433024531464782,-1.8564497769193236,-0.012224685395039498,0.06788291271189098,-0.03317275115550901,-0.011164352938061277,0.019678730035612997,1.7446369978183196,-0.012605333263041914,0.10211683804031112,-0.005315268092071111,-0.3020266430668247,0.0011946619757426766,0.033415290510219395,-0.019314316572681355,0.04007238789142324,0.0011909581950085278
